,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
2008-02-05,119.2,500.25,18.572,368.388,23.363,183.029,191.998,159.116,432.466,296.9883,109.439,52.563,33.297,23.953,121.5933,942.23,315.718,548.689,51.912,184.411,209.025,206.424,987.654,212.8208,171.13,169.147,42.538,46.035
2008-02-12,121.985,525.028,19.726,408.658,22.847,182.615,202.635,166.26,452.549,297.2005,110.08,52.232,34.539,23.582,124.4284,987.618,333.694,603.847,50.817,183.629,220.583,214.853,1031.154,211.4716,172.006,168.332,44.052,45.272
2008-02-19,124.488,562.259,20.804,427.29,23.812,193.401,205.706,182.55,486.629,305.5967,118.889,53.414,36.19,24.613,127.0296,1054.416,350.476,630.916,53.008,194.619,223.963,235.843,1100.358,218.5696,185.799,173.717,46.1,47.126
2008-02-26,127.046,569.393,21.489,434.101,24.327,202.473,220.048,188.113,485.136,314.1292,126.806,61.93,36.775,27.246,129.6416,1068.653,362.371,641.608,54.177,203.805,239.673,242.784,1103.844,224.7876,198.203,205.709,46.922,52.096
2008-03-04,129.375,560.334,21.736,437.42,24.796,206.088,231.715,185.784,453.988,312.141,134.196,55.454,37.865,30.461,131.9695,1050.027,366.297,646.191,55.199,206.867,252.37,240.305,1038.695,222.3239,209.22,182.27,48.277,58.054
2008-03-11,130.676,608.741,23.289,433.299,25.601,192.037,230.816,174.011,487.411,290.6027,123.218,62.363,34.882,27.863,133.3093,1124.193,393.546,641.387,56.977,194.439,251.422,226.55,1108.181,208.0274,193.278,213.798,44.546,53.302
2008-03-18,134.398,614.29,21.993,428.835,24.472,178.294,233.117,158.874,475.82,273.7861,113.878,59.355,31.556,25.717,137.0311,1141.568,372.773,635.501,54.562,182.627,253.655,209.163,1097.787,201.7648,177.923,205.979,40.507,49.802
2008-03-25,125.193,573.073,22.009,421.052,24.36,178.294,207.89,157.063,474.86,290.1885,112.649,54.434,30.432,25.412,127.7198,1082.909,374.648,625.072,54.416,182.48,226.447,207.873,1070.65,202.5573,176.704,194.736,39.128,51.242
2008-04-01,118.278,571.714,22.502,435.703,26.115,165.198,197.262,149.042,469.206,273.7861,101.69,45.638,29.617,24.15,120.6957,1076.065,380.733,646.785,58.157,168.967,214.981,199.809,1060.644,192.6507,160.943,165.233,38.161,48.986
2008-04-08,122.302,614.101,22.437,445.418,26.437,170.717,206.818,153.828,489.148,273.1404,108.883,47.627,30.558,24.664,124.7929,1149.498,381.001,661.318,59.081,177.546,225.652,208.518,1113.641,197.7361,171.411,172.968,39.327,50.002
2008-04-15,124.167,644.051,23.615,442.195,27.102,188.102,208.511,164.808,511.327,290.401,121.835,45.765,30.738,25.8,126.7195,1206.527,400.747,656.873,60.878,191.464,227.557,224.645,1162.067,204.4066,191.097,166.312,39.512,52.246
2008-04-22,123.261,671.421,24.764,453.479,26.588,187.092,206.978,160.351,535.252,295.4107,118.811,43.529,30.783,24.465,126.0613,1258.451,421.603,673.884,59.882,188.076,226.043,219.968,1215.435,203.7461,186.369,158.397,39.554,50.22
2008-04-29,116.813,657.45,24.939,444.601,26.445,174.166,193.229,146.978,522.068,273.4828,111.34,40.638,30.468,23.107,119.4392,1231.511,423.555,660.463,59.736,176.809,211.083,205.938,1185.416,192.8489,174.92,148.098,39.142,47.813
2008-05-06,116.932,694.783,25.634,444.315,26.522,171.945,195.784,146.359,552.362,269.2122,111.378,41.116,30.085,23.028,119.5332,1305.813,435.801,660.207,59.858,179.313,213.807,205.293,1255.131,197.604,175.544,149.672,38.687,47.716
2008-05-13,115.872,719.118,26.247,427.475,26.566,185.746,195.412,138.186,569.579,287.6087,119.582,39.998,30.907,23.205,118.4587,1359.217,446.321,637.572,60.438,195.256,213.496,198.519,1297.654,213.1244,189.045,145.772,39.691,48.157
2008-05-20,122.595,738.529,26.147,432.63,25.8,179.283,205.828,131.624,588.026,273.8935,117.521,39.407,30.805,23.163,125.2688,1417.668,445.762,646.208,59.001,195.256,224.742,190.779,1352.645,216.1624,186.042,143.623,39.552,48.157
2008-05-27,121.03,737.785,27.072,425.699,26.161,181.471,202.809,124.69,593.575,275.1254,119.774,38.15,29.724,21.683,123.7375,1406.742,459.885,637.486,59.911,197.539,221.561,183.522,1349.439,217.2852,189.64,139.675,38.233,45.369
2008-06-03,117.41,711.789,27.758,409.89,26.599,183.053,195.493,120.232,598.124,284.9806,117.54,37.723,29.837,21.015,120.0705,1364.898,469.202,615.896,60.941,199.38,213.659,180.457,1325.388,221.9083,186.458,138.578,38.428,44.05
2008-06-10,115.514,753.078,28.261,407.898,29.453,195.087,193.188,121.106,593.003,311.4332,120.691,40.662,30.409,21.643,118.2706,1443.888,477.623,612.874,67.31,212.23,211.43,178.422,1365.169,240.7308,191.633,148.975,39.136,45.006
2008-06-17,117.596,769.39,29.472,417.868,32.453,211.262,198.302,137.301,612.43,341.5607,126.69,45.14,31.358,23.69,120.4198,1480.816,499.051,627.123,74.326,228.726,217.015,192.639,1408.98,262.7235,201.0,164.855,40.371,48.962
2008-06-24,118.219,783.636,29.688,433.436,31.187,202.828,193.2,140.394,624.245,332.5451,121.592,43.748,32.818,23.567,121.0376,1505.289,504.193,650.007,71.596,219.594,211.492,198.416,1435.675,255.7889,192.911,160.029,42.189,48.708
2008-07-01,125.233,806.772,30.567,447.63,31.412,219.016,211.101,151.55,634.493,359.9352,128.171,42.602,34.367,22.338,128.1567,1554.452,518.242,671.337,72.027,237.12,230.891,213.072,1479.832,276.857,203.35,155.818,44.118,46.167
2008-07-08,122.422,779.135,28.06,423.134,30.222,208.065,207.235,151.882,608.954,343.2779,121.76,41.211,31.502,20.994,125.3091,1503.978,479.598,635.154,69.202,225.264,226.683,213.918,1425.751,264.0444,193.179,150.861,40.551,43.391
2008-07-15,129.751,794.178,26.057,423.534,27.809,206.229,219.446,153.87,614.753,344.5659,120.786,39.954,31.126,21.571,132.8445,1533.104,449.339,636.363,63.862,223.511,240.058,219.273,1454.301,265.241,191.715,146.474,40.079,44.583
2008-07-22,125.776,731.781,22.848,422.447,24.602,191.673,207.812,132.662,570.646,314.4282,115.275,39.252,30.407,20.942,128.7746,1417.618,398.692,633.686,56.726,208.151,227.434,190.948,1348.788,242.3708,183.006,143.842,39.163,43.282
2008-07-29,121.538,696.281,20.566,411.0,25.482,189.224,200.541,141.609,542.693,317.2616,110.739,39.018,30.175,21.796,124.436,1347.629,362.114,617.019,58.762,205.524,219.457,199.544,1282.409,244.6053,175.921,143.272,38.9,45.048
2008-08-05,116.251,679.072,19.656,391.14,22.532,172.628,191.272,153.87,532.463,291.5029,101.498,38.427,31.015,20.201,119.0228,1304.308,351.001,588.435,52.201,187.792,209.301,213.495,1250.099,224.8896,161.337,141.21,39.954,41.752
2008-08-12,106.871,644.671,18.757,369.279,21.826,165.146,167.194,150.335,511.825,285.0632,95.181,38.94,30.407,20.377,109.4177,1241.831,335.793,556.195,50.586,179.728,183.013,208.985,1195.734,219.6979,151.506,143.095,39.221,42.125
2008-08-19,107.159,652.961,18.057,393.313,24.154,173.58,151.244,150.998,516.033,298.3719,99.68,41.588,30.136,19.663,109.7247,1258.049,322.366,591.513,55.79,188.85,165.564,211.24,1205.688,230.0157,158.532,152.533,38.905,40.794
2008-08-26,108.642,663.018,18.686,392.108,24.546,182.899,156.484,155.527,529.557,315.2868,102.342,40.835,31.824,20.327,111.2481,1279.165,332.374,589.866,56.691,198.774,171.251,219.414,1234.137,243.0937,162.665,149.762,41.001,41.87
2008-09-02,106.333,626.657,16.508,375.639,23.524,176.641,150.386,140.394,500.949,305.155,99.024,36.642,31.071,20.538,108.8694,1214.184,299.927,566.448,54.335,191.988,164.558,205.04,1166.77,235.3389,157.499,134.841,40.081,42.124
2008-09-09,103.906,587.228,16.789,354.292,22.501,163.378,134.026,133.991,479.01,286.7805,91.489,34.91,30.136,18.811,106.3572,1133.691,302.986,536.785,52.071,177.719,146.639,195.175,1102.695,220.8062,145.605,128.532,38.946,38.658
2008-09-16,102.397,517.12,16.166,354.521,21.995,152.903,120.32,132.822,424.061,274.3304,82.604,32.974,28.694,17.737,104.767,993.724,288.79,537.046,50.846,166.357,131.515,193.061,973.625,211.8026,131.66,121.413,37.133,36.771
2008-09-23,116.92,605.692,17.417,361.752,23.152,161.473,150.672,135.149,480.143,283.346,90.402,35.865,29.017,18.232,119.747,1135.916,307.388,547.28,53.411,175.734,164.831,196.443,1109.763,219.2696,143.738,131.346,37.553,37.599
2008-09-30,115.556,571.775,15.907,330.42,20.145,142.156,140.433,132.434,456.551,244.7079,83.373,32.496,28.06,16.754,118.3973,1092.372,285.265,500.184,46.804,155.43,153.68,192.498,1054.322,190.1159,132.885,119.58,36.457,34.793
2008-10-07,115.713,511.665,14.475,290.882,17.232,125.968,130.193,116.631,383.193,220.4947,74.638,28.828,24.564,15.674,118.3706,956.879,265.084,440.253,40.058,137.723,142.206,169.528,909.119,171.2212,119.144,106.535,32.211,32.68
2008-10-14,110.137,450.84,14.306,274.814,16.994,121.98,126.532,113.529,344.485,212.6377,71.258,27.383,25.586,14.682,112.5746,866.658,261.487,416.835,39.642,133.396,138.183,165.018,817.419,165.3126,113.893,101.248,33.482,30.759
2008-10-21,100.757,412.82,14.282,230.341,16.984,122.515,115.263,108.972,304.705,226.9213,67.116,26.236,24.575,14.808,102.9858,795.346,261.127,349.878,39.527,133.36,125.629,158.395,729.133,174.7274,107.242,97.028,32.198,30.178
2008-10-28,97.149,359.229,13.079,213.298,16.147,118.868,100.562,108.003,261.829,228.4516,59.866,24.563,23.166,13.658,99.1637,693.997,241.054,323.598,37.725,129.79,109.498,156.986,631.784,176.4806,95.835,91.06,30.467,28.516
2008-11-04,99.353,404.58,14.546,224.718,17.067,128.372,115.893,123.224,285.635,237.8039,67.43,27.359,25.102,13.555,101.3211,786.486,267.53,340.337,39.804,140.068,126.051,179.11,692.158,184.0774,107.767,101.163,32.874,28.663
2008-11-11,96.122,342.236,13.382,189.231,15.461,122.616,112.169,114.402,244.872,230.3221,63.139,25.001,24.144,11.419,98.0849,670.78,247.916,287.237,36.202,133.357,122.238,166.344,596.639,177.5947,100.929,92.794,31.617,23.727
2008-11-18,95.994,311.206,12.895,191.162,15.662,120.742,109.163,112.56,213.161,228.8767,60.402,25.267,23.658,11.509,97.8718,610.808,240.891,290.297,36.576,131.389,118.826,163.668,532.962,176.4776,96.646,93.687,30.965,23.428
2008-11-25,107.365,288.531,12.474,189.161,14.635,118.198,117.437,112.56,203.616,222.7552,60.365,25.416,23.617,12.034,109.4316,581.722,231.804,286.853,34.244,128.499,127.778,164.08,517.77,171.5272,96.559,94.102,30.912,23.871
2008-12-02,102.497,266.878,12.548,183.042,13.756,110.702,109.574,112.656,192.761,208.5567,56.907,24.301,23.101,12.744,104.4774,550.011,232.917,277.383,32.248,120.437,119.197,165.587,496.261,160.0192,91.137,90.074,30.213,25.323
2008-12-09,101.307,239.957,10.93,165.087,12.946,108.872,112.252,108.778,170.514,208.2702,55.121,22.508,22.678,11.814,103.3333,523.97,208.889,250.523,30.364,118.118,122.218,159.556,459.484,159.2477,88.167,83.513,29.672,23.363
2008-12-16,110.27,252.634,11.179,157.653,15.563,114.87,121.995,113.141,184.495,221.8742,57.914,25.014,22.936,12.142,112.3404,547.7,211.942,239.503,36.352,124.789,132.718,167.369,481.971,169.7271,92.522,92.524,29.922,24.515
2008-12-23,109.668,215.949,11.185,146.502,15.592,120.461,116.924,105.191,155.297,238.5424,57.567,26.451,22.182,12.659,111.6228,475.668,211.727,222.974,36.329,130.711,127.159,157.774,420.225,182.0709,91.829,97.632,28.973,25.515
2008-12-30,113.842,219.699,11.347,151.02,15.652,126.85,125.129,109.457,161.525,252.8294,59.21,27.807,22.203,13.195,115.8623,486.483,215.247,229.517,36.464,137.668,136.073,162.846,434.628,192.4217,94.512,102.574,28.986,26.328
2009-01-06,113.319,272.98,11.555,181.041,16.886,135.235,130.429,118.958,203.443,255.976,68.141,29.589,23.968,13.831,115.4104,596.317,219.557,274.8,39.29,146.586,141.868,175.457,526.72,194.8004,108.672,109.052,31.242,27.634
2009-01-13,107.398,230.027,9.942,176.924,14.319,129.312,121.71,111.784,195.979,250.8735,63.612,26.244,23.689,12.717,109.4166,535.438,191.387,268.975,33.516,139.941,132.451,164.966,504.332,190.5433,101.592,97.053,30.825,25.721
2009-01-20,111.921,209.835,8.921,172.063,15.148,132.041,127.352,122.061,193.211,262.7793,61.749,25.29,23.72,12.876,114.0415,492.733,172.735,261.54,35.443,142.795,138.449,173.318,481.979,199.1996,98.681,93.612,30.831,25.6
2009-01-27,117.747,213.637,8.563,169.776,14.911,129.911,138.748,125.163,187.51,262.4391,59.85,26.888,25.165,14.125,120.0353,494.916,165.907,258.457,34.897,140.076,150.879,176.774,476.833,197.033,95.655,99.32,32.723,27.949
2009-02-03,116.584,209.526,8.694,174.065,14.289,125.918,140.172,122.739,192.288,256.6563,57.585,25.405,24.618,13.583,118.8525,484.494,170.493,264.88,33.476,134.956,152.623,173.717,470.446,190.4694,92.172,94.142,32.049,27.322
2009-02-10,119.419,194.501,8.775,180.234,14.88,132.362,149.636,128.186,204.318,265.5595,61.429,25.568,24.126,12.967,121.7539,493.328,171.838,274.044,34.722,142.265,163.037,180.628,491.943,197.6702,97.996,94.835,31.414,26.227
2009-02-17,126.381,168.445,8.061,163.582,13.805,119.82,159.723,125.852,184.845,240.9413,56.925,23.724,22.915,12.035,128.8659,440.124,157.837,249.294,32.231,128.247,174.045,178.502,442.964,178.0434,90.888,88.108,29.898,24.537
2009-02-24,126.642,174.696,8.012,170.103,13.959,117.038,159.518,124.43,185.535,235.7966,55.696,23.645,22.966,11.793,129.1311,450.944,156.941,258.714,32.559,125.493,173.76,177.04,447.161,174.5386,88.89,87.823,29.95,23.968
