,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
41416,6987.6000 ,269.1700 ,259.9700 ,8011.0300 ,1664.0300 ,6322.0000 ,48.0839 ,44143.1200 ,23.6056 ,45006.0000 
41417,6865.1000 ,266.1200 ,253.8600 ,7831.4300 ,1652.7800 ,6136.0000 ,47.8563 ,44540.1300 ,23.0782 ,43783.0000 
41418,6873.6000 ,266.7900 ,253.9500 ,7845.8500 ,1652.7800 ,6193.0000 ,47.7950 ,44561.0200 ,22.8996 ,43982.0000 
41419,6873.6000 ,266.7900 ,253.9500 ,7845.8500 ,1652.7800 ,6193.0000 ,47.7950 ,44561.0200 ,22.8996 ,43982.0000 
41420,6873.6000 ,266.7900 ,253.9500 ,7845.8500 ,1652.7800 ,6193.0000 ,47.7950 ,44561.0200 ,22.8996 ,43982.0000 
41421,6869.4000 ,267.7200 ,255.8400 ,7959.9000 ,1648.5700 ,6059.0000 ,47.7950 ,44225.6000 ,22.8996 ,44494.0000 
41422,7058.0000 ,268.7500 ,255.3200 ,8007.6000 ,1661.6800 ,6214.0000 ,47.5585 ,44761.1700 ,22.7635 ,45106.0000 
41423,6989.4000 ,270.6700 ,256.7900 ,7980.8100 ,1663.0900 ,6208.0000 ,45.8860 ,44798.5600 ,22.3977 ,44272.0000 
41424,7002.3000 ,270.9800 ,254.2900 ,8005.6400 ,1658.8800 ,6079.0000 ,45.8597 ,45060.3000 ,22.4573 ,45155.0000 
41425,6946.5000 ,271.4500 ,254.0300 ,7825.3100 ,1658.8800 ,5940.0000 ,44.5637 ,45698.1400 ,21.5215 ,45234.0000 
41426,6946.5000 ,271.4500 ,254.0300 ,7825.3100 ,1658.8800 ,5940.0000 ,44.5637 ,45698.1400 ,21.5215 ,45234.0000 
41427,6946.5000 ,271.4500 ,254.0300 ,7825.3100 ,1658.8800 ,5940.0000 ,44.5637 ,45698.1400 ,21.5215 ,45234.0000 
41428,6903.7000 ,270.4100 ,251.7900 ,7780.8800 ,1652.3200 ,5847.0000 ,45.0803 ,45142.7800 ,21.9809 ,43958.0000 
41429,6873.6000 ,269.9500 ,251.5400 ,7757.3600 ,1664.0200 ,5914.0000 ,44.7738 ,44895.3400 ,21.8788 ,43752.0000 
41430,6817.9000 ,265.5000 ,251.1100 ,7760.6300 ,1661.6800 ,5868.0000 ,43.9157 ,44162.9200 ,21.3429 ,43680.0000 
41431,6727.9000 ,265.5000 ,248.6900 ,7748.8700 ,1653.7300 ,5868.0000 ,44.1433 ,44603.9100 ,21.6662 ,43128.0000 
41432,6629.2000 ,259.8600 ,248.8700 ,7688.7600 ,1657.9400 ,5682.0000 ,43.5479 ,44380.6700 ,21.5896 ,43775.0000 
41433,6629.2000 ,259.8600 ,248.8700 ,7688.7600 ,1657.9400 ,5682.0000 ,43.5479 ,44380.6700 ,21.5896 ,43775.0000 
41434,6629.2000 ,259.8600 ,248.8700 ,7688.7600 ,1657.9400 ,5682.0000 ,43.5479 ,44380.6700 ,21.5896 ,43775.0000 
