,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
33715,82.1051 ,91.8360 ,67.5792 ,91.4702 ,94.4401 ,92.4473 ,88.9453 ,116.2026 ,103.0684 ,98.6804 ,85.5549 ,124.4414 ,58.9008 ,84.3086 ,81.7894 ,92.6760 ,77.9180 ,91.9310 ,99.0410 ,90.5050 ,88.3120 ,96.7150 ,104.5000 ,97.7433 ,87.9640 ,133.0850 ,60.9500 ,92.8970 
33722,81.0238 ,91.8809 ,69.5965 ,92.3414 ,90.9994 ,90.7657 ,87.7084 ,120.8407 ,103.7203 ,97.1944 ,82.8416 ,125.6632 ,57.6126 ,88.0442 ,80.7074 ,92.8580 ,78.6510 ,92.7950 ,96.3380 ,88.8620 ,87.0730 ,99.4720 ,105.0720 ,96.4145 ,85.3610 ,134.6600 ,59.3530 ,95.4630 
33729,81.1680 ,93.5409 ,73.9337 ,91.7454 ,93.3536 ,92.6428 ,90.1159 ,120.3393 ,106.6214 ,97.8548 ,86.8268 ,129.7647 ,53.5259 ,87.1032 ,80.7779 ,94.4040 ,84.2890 ,92.2900 ,99.4270 ,90.7300 ,89.4000 ,100.1340 ,107.2230 ,97.3004 ,89.1400 ,138.9200 ,55.4050 ,94.6780 
33736,80.6543 ,94.5727 ,73.8833 ,92.7082 ,93.9874 ,94.6372 ,90.7344 ,121.2167 ,106.3769 ,100.4966 ,88.2258 ,126.8849 ,55.9246 ,86.4331 ,80.1663 ,95.6340 ,84.3430 ,93.1190 ,100.3930 ,92.8590 ,89.9670 ,100.5750 ,108.2910 ,99.0229 ,90.6930 ,136.6290 ,57.7630 ,93.0630 
33743,81.2714 ,91.2977 ,80.9438 ,92.7540 ,92.0859 ,95.0283 ,90.3810 ,117.7068 ,102.3350 ,101.3221 ,88.4378 ,120.6017 ,58.2789 ,83.6242 ,80.7779 ,93.6560 ,86.3960 ,93.1150 ,99.6040 ,93.0450 ,89.5620 ,98.4790 ,105.5560 ,100.1057 ,90.9870 ,129.8520 ,59.4780 ,91.8260 
33750,81.3432 ,98.7002 ,82.2046 ,92.7082 ,92.8103 ,94.2852 ,90.6018 ,119.5871 ,108.8705 ,99.8361 ,88.1410 ,121.8235 ,57.1240 ,81.1290 ,80.9191 ,100.1140 ,87.9150 ,92.9410 ,100.3760 ,92.0740 ,89.8630 ,99.4720 ,111.1720 ,98.6784 ,90.6930 ,131.0320 ,57.6640 ,88.8980 
33757,81.6063 ,99.1937 ,83.3141 ,93.8544 ,95.2551 ,98.5478 ,90.1822 ,123.9745 ,107.2244 ,102.9732 ,93.6525 ,124.9650 ,54.3255 ,84.2658 ,81.2014 ,100.2510 ,91.0000 ,93.8590 ,104.4260 ,96.1080 ,89.4760 ,102.4500 ,112.2100 ,101.2376 ,95.5220 ,134.8460 ,55.7660 ,90.8750 
33764,81.3671 ,100.2313 ,82.1987 ,95.3858 ,95.7404 ,98.4833 ,89.4139 ,126.1342 ,109.0805 ,102.2336 ,93.5660 ,131.1468 ,54.6897 ,87.7385 ,80.9661 ,100.5720 ,89.0060 ,95.1820 ,104.3290 ,96.3700 ,88.7020 ,104.3440 ,113.1560 ,101.2376 ,95.7320 ,140.4760 ,56.1460 ,94.6480 
33771,82.2759 ,100.6548 ,81.4835 ,95.3216 ,90.6722 ,93.2896 ,90.6393 ,131.1277 ,107.7393 ,99.0971 ,86.9725 ,122.7662 ,55.5690 ,88.5271 ,81.8365 ,101.1670 ,88.4370 ,95.1820 ,98.9290 ,91.2900 ,89.9060 ,107.9150 ,112.3770 ,98.1370 ,88.9720 ,131.5770 ,56.9050 ,95.6140 
33778,82.7543 ,101.7390 ,77.7235 ,96.8368 ,91.4777 ,94.4347 ,89.1049 ,130.3274 ,108.6395 ,99.4450 ,88.4501 ,122.7662 ,50.6659 ,88.8625 ,82.2834 ,102.2660 ,85.9680 ,96.5680 ,100.4720 ,92.4100 ,88.4010 ,106.9080 ,113.9340 ,98.4815 ,90.4830 ,132.0310 ,51.8850 ,95.9760 
33785,82.3716 ,97.4472 ,78.8052 ,100.7396 ,90.6722 ,94.4729 ,88.9515 ,130.1940 ,101.4880 ,99.6934 ,87.8755 ,121.6446 ,49.9777 ,88.2895 ,81.9070 ,98.3730 ,86.8700 ,100.1410 ,99.7010 ,92.4480 ,88.2510 ,106.7970 ,108.6700 ,98.7276 ,89.8950 ,131.9400 ,51.3790 ,95.3570 
33792,83.0174 ,96.4081 ,81.9986 ,104.0456 ,87.7184 ,89.7397 ,85.3785 ,126.3255 ,100.5711 ,96.0158 ,84.0584 ,117.1584 ,52.2142 ,85.0195 ,82.5186 ,97.4570 ,88.4840 ,102.8500 ,95.2650 ,87.8160 ,84.6380 ,104.5600 ,107.8360 ,95.0856 ,85.9900 ,127.2180 ,53.4040 ,91.8260 
33799,84.1363 ,96.4985 ,86.8917 ,105.0557 ,83.7800 ,88.1365 ,86.7595 ,128.3264 ,99.5543 ,96.4134 ,82.2935 ,117.6761 ,52.9884 ,87.4231 ,83.6007 ,97.2830 ,90.2240 ,103.7320 ,91.3120 ,86.2650 ,85.9710 ,105.1190 ,107.9870 ,95.3215 ,84.1840 ,127.5810 ,53.8680 ,94.4220 
33806,85.6751 ,97.3569 ,90.0336 ,106.0659 ,81.2738 ,86.0753 ,86.6937 ,132.9953 ,101.0212 ,95.6182 ,80.6928 ,118.1074 ,53.1605 ,86.2213 ,85.1297 ,97.5130 ,91.8470 ,105.2010 ,88.9980 ,84.2390 ,85.9280 ,107.0200 ,107.2420 ,94.3860 ,82.6390 ,127.4910 ,53.6570 ,93.1240 
33813,85.9118 ,99.6157 ,94.6692 ,105.5149 ,79.9311 ,85.9226 ,86.7595 ,134.1958 ,102.4049 ,94.1273 ,80.3234 ,115.6918 ,48.6874 ,83.9994 ,85.3649 ,99.3540 ,93.1360 ,105.0180 ,87.6480 ,84.0180 ,85.9930 ,108.0270 ,108.8440 ,93.0567 ,82.2630 ,125.2200 ,50.0710 ,90.7240 
33820,84.3967 ,96.4533 ,95.8539 ,103.4028 ,78.4990 ,83.9759 ,85.0935 ,125.9253 ,99.4876 ,93.7794 ,78.3943 ,107.0645 ,48.7304 ,85.7462 ,83.8594 ,96.7770 ,90.8070 ,103.3190 ,85.6230 ,82.0280 ,84.3370 ,102.7710 ,105.6580 ,92.4658 ,80.3840 ,116.8660 ,49.9450 ,92.6110 
33827,83.0710 ,94.5445 ,98.9739 ,103.4756 ,77.6157 ,82.3345 ,85.3850 ,131.1277 ,99.6590 ,92.5867 ,76.8346 ,107.6124 ,45.4224 ,80.8692 ,82.5437 ,95.2120 ,94.3420 ,103.3040 ,84.7280 ,80.5910 ,84.6150 ,104.8960 ,104.9120 ,91.5796 ,78.7970 ,117.1600 ,46.7840 ,87.5070 
33834,80.1828 ,96.4773 ,96.0746 ,105.9930 ,78.4274 ,82.7926 ,82.7571 ,125.5251 ,102.3787 ,93.0837 ,77.6966 ,105.9012 ,43.5324 ,80.8832 ,79.6415 ,96.8690 ,92.6370 ,105.8510 ,85.5050 ,80.9960 ,81.9810 ,101.3170 ,106.6830 ,91.9735 ,79.7160 ,114.9370 ,45.0420 ,87.1850 
33841,81.2718 ,95.7956 ,96.5089 ,104.2471 ,79.8389 ,84.9683 ,81.1510 ,120.7229 ,100.9212 ,95.3200 ,79.4204 ,112.4887 ,43.1233 ,78.6333 ,80.7411 ,96.3160 ,92.5540 ,104.5520 ,86.8010 ,83.0600 ,80.3850 ,98.2980 ,105.8630 ,93.9922 ,81.4280 ,122.7660 ,44.4380 ,84.7740 
33848,81.2955 ,97.6133 ,100.6588 ,103.3742 ,77.6334 ,83.2506 ,81.3897 ,119.3889 ,103.5377 ,94.9225 ,75.8906 ,112.6555 ,44.7598 ,76.2297 ,80.7411 ,98.0190 ,94.3840 ,104.1810 ,84.7650 ,81.4010 ,80.6190 ,98.1860 ,107.6140 ,93.5490 ,77.9200 ,122.5880 ,45.4840 ,82.0370 
33855,81.5795 ,98.9312 ,100.9483 ,101.4905 ,79.7507 ,85.7699 ,81.2161 ,122.5904 ,103.7133 ,96.7116 ,79.5846 ,114.0731 ,43.7370 ,75.6568 ,80.9751 ,99.0770 ,94.4260 ,102.4170 ,86.8010 ,83.8330 ,80.3850 ,100.4220 ,107.8940 ,95.2231 ,81.5950 ,123.0320 ,44.4380 ,81.5630 
33862,82.4792 ,100.0673 ,113.3497 ,99.1473 ,77.9863 ,85.0065 ,83.1694 ,126.0090 ,104.3455 ,94.3261 ,81.7599 ,111.4047 ,42.6732 ,78.0324 ,81.8641 ,100.0770 ,103.0630 ,100.1900 ,84.9500 ,83.0980 ,82.3430 ,101.5410 ,108.9340 ,93.6447 ,83.6420 ,120.9860 ,43.1110 ,83.5460 
33869,83.0236 ,98.9767 ,122.3733 ,98.3663 ,75.6926 ,82.3727 ,83.6035 ,119.9029 ,101.3075 ,92.2388 ,77.4503 ,112.1552 ,46.5191 ,78.3398 ,82.4023 ,99.2390 ,105.8330 ,99.5400 ,82.6370 ,80.3380 ,82.7690 ,96.6200 ,107.2500 ,91.7679 ,79.4020 ,121.0750 ,46.6500 ,84.0040 
33876,82.8343 ,98.4768 ,121.2634 ,96.7582 ,76.0454 ,82.7163 ,81.3463 ,121.0131 ,100.7982 ,92.3382 ,77.9428 ,115.9910 ,44.2689 ,73.2811 ,82.1917 ,99.1460 ,100.8460 ,98.3800 ,83.1920 ,80.5920 ,80.5130 ,97.5150 ,107.3400 ,91.7185 ,79.8960 ,123.9220 ,44.5190 ,78.7520 
33883,83.1894 ,99.1130 ,117.7409 ,94.2313 ,74.3693 ,81.0367 ,81.4982 ,118.7926 ,102.6597 ,91.0461 ,75.3160 ,115.3239 ,48.2784 ,74.3432 ,82.5426 ,99.7510 ,98.4640 ,96.2360 ,81.2490 ,78.9210 ,80.6620 ,95.7260 ,108.1190 ,90.5825 ,77.2620 ,123.3880 ,48.9020 ,79.6550 
33890,81.6506 ,100.3763 ,107.6426 ,91.9341 ,74.1928 ,82.1380 ,80.6301 ,121.7069 ,104.2814 ,90.0324 ,77.9572 ,117.9923 ,51.9198 ,74.0637 ,80.8987 ,100.6820 ,92.8120 ,94.0640 ,80.7860 ,79.9380 ,79.8110 ,98.0740 ,108.7350 ,90.1380 ,79.7310 ,125.1680 ,52.2000 ,78.0720 
