,SA,BR,ID,IN,MY,MX,KR,RU,TW,CN
2017-12-29,53174.0,40.45,7525.0,10558.5,1785.0,50063.0,326.15,21.21,393.0,13242.5
2018-01-01,53174.0,40.45,7525.0,10558.5,1785.0,50063.0,326.15,21.21,393.0,13242.5
2018-01-02,53375.0,41.68,7540.0,10469.0,1794.0,50829.0,327.0,21.6,396.0,13477.5
2018-01-03,53398.0,42.19,7400.0,10479.0,1799.5,50554.0,328.2,22.09,399.8,13505.0
2018-01-04,53132.0,42.47,7460.0,10532.5,1813.5,50408.0,325.5,22.63,401.3,13542.5
2018-01-05,53388.0,42.84,7535.0,10580.5,1824.0,50512.0,329.45,22.66,401.8,13605.0
2018-01-08,53644.0,42.67,7570.0,10632.0,1838.0,50463.0,331.75,22.82,403.2,13625.0
2018-01-09,53685.0,42.34,7535.0,10639.0,1827.5,50263.0,330.95,22.75,403.2,13812.5
2018-01-10,53652.0,42.31,7540.0,10638.0,1829.5,49245.0,328.35,22.84,400.1,13960.0
2018-01-11,53308.0,43.1,7540.0,10657.5,1824.5,49320.0,327.0,23.14,399.3,13935.0
2018-01-12,53786.0,43.23,7535.0,10686.5,1828.5,49618.0,327.35,23.31,402.2,14095.0
2018-01-15,53863.0,43.23,7535.0,10750.0,1831.5,49786.0,327.8,23.31,405.7,14222.5
2018-01-16,54231.0,43.08,7610.0,10715.5,1833.5,49898.0,331.0,22.78,407.0,14380.0
2018-01-17,54537.0,43.86,7625.0,10805.0,1833.5,50199.0,329.7,23.17,407.6,14347.5
2018-01-18,54478.0,43.96,7655.0,10811.5,1821.5,50374.0,329.9,23.48,412.0,14475.0
2018-01-19,54481.0,44.47,7620.0,10914.0,1833.0,50256.0,330.1,23.3,416.8,14535.0
2018-01-22,54595.0,44.63,7620.0,10967.5,1837.5,50330.0,326.75,23.54,421.2,14625.0
2018-01-23,54903.0,43.66,7790.0,11135.0,1840.5,50648.0,331.75,23.58,422.4,14910.0
2018-01-24,54990.0,46.35,7760.0,11106.0,1841.5,51196.0,332.1,23.78,416.8,14875.0
2018-01-25,54905.0,46.85,7750.0,11067.5,1847.0,51103.0,334.8,23.8,418.0,14650.0
2018-01-26,54917.0,47.33,7805.0,11074.0,1855.0,51428.0,336.45,23.61,416.5,14845.0
2018-01-29,54219.0,46.39,7770.0,11142.5,1872.0,50935.0,339.0,23.33,418.0,14442.5
2018-01-30,53016.0,46.31,7615.0,11066.5,1865.5,50712.0,334.4,23.26,413.1,14280.0
2018-01-31,52852.0,46.59,7670.0,11059.0,1865.5,50781.0,334.95,23.49,414.0,14540.0
2018-02-01,52707.0,46.72,7660.0,11048.0,1865.5,50813.0,334.15,23.54,417.5,14517.5
2018-02-02,52100.0,45.06,7705.0,10718.5,1862.0,50679.0,327.9,22.98,415.5,14550.0
2018-02-05,50580.0,43.46,7665.0,10695.5,1848.0,50679.0,323.5,22.27,408.4,14632.5
2018-02-06,50018.0,45.12,7580.0,10495.5,1810.0,49500.0,318.15,22.84,389.0,14277.5
2018-02-07,50249.0,43.73,7645.0,10451.5,1833.5,49117.0,310.0,22.14,393.1,13677.5
2018-02-08,50002.0,42.29,7655.0,10561.0,1834.5,47945.0,313.0,21.53,392.2,13515.0
2018-02-09,49359.0,43.16,7585.0,10457.0,1816.5,48100.0,304.35,21.67,385.9,12770.0
2018-02-12,49732.0,43.78,7600.0,10526.5,1827.5,47964.0,308.6,22.18,388.6,12952.5
2018-02-13,50436.0,44.01,7660.0,10465.5,1824.5,47992.0,311.9,22.46,391.8,13112.5
2018-02-14,50511.0,45.19,7690.0,10462.5,1830.0,48486.0,314.8,23.07,387.6,13322.5
2018-02-15,52584.0,45.51,7685.0,10557.0,1839.5,48942.0,314.8,23.37,395.2,13610.0
2018-02-16,52108.0,45.54,7840.0,10447.0,1839.5,48990.0,314.8,22.99,402.9,13782.5
2018-02-19,51724.0,45.54,7830.0,10371.5,1861.0,49214.0,316.75,22.99,400.4,13770.0
2018-02-20,50976.0,45.87,7800.0,10365.5,1852.0,48854.0,312.5,23.09,397.5,13555.0
2018-02-21,51737.0,45.85,7780.0,10402.0,1859.5,48624.0,314.55,23.23,398.9,13657.5
2018-02-22,51177.0,46.26,7690.0,10385.5,1853.0,49016.0,312.35,23.74,395.7,13622.5
2018-02-23,51662.0,46.74,7735.0,10504.5,1862.0,48710.0,317.45,23.76,402.4,13727.5
2018-02-26,51814.0,47.13,7580.0,10597.5,1861.5,48562.0,317.6,24.31,403.3,13912.5
2018-02-27,51965.0,46.29,7625.0,10562.0,1868.0,47944.0,316.25,23.64,401.8,13550.0
2018-02-28,51317.0,45.48,7650.0,10519.0,1853.5,47415.0,312.95,23.16,398.1,13387.5
2018-03-01,50890.0,45.47,7620.0,10447.0,1858.0,47770.0,312.95,23.15,399.1,13440.0
2018-03-02,50664.0,45.6,7585.0,10313.5,1855.0,47614.0,308.65,23.25,396.6,13305.0
2018-03-05,50883.0,45.92,7545.0,10360.0,1838.0,47805.0,304.35,23.53,396.2,13212.5
2018-03-06,52203.0,46.24,7500.0,10232.0,1847.0,47924.0,312.5,23.14,403.0,13455.0
2018-03-07,52054.0,45.62,7320.0,10179.0,1833.5,47711.0,311.0,23.01,399.8,13372.5
2018-03-08,52126.0,45.05,7465.0,10238.0,1834.5,48249.0,314.75,23.07,405.2,13547.5
2018-03-09,52359.0,45.99,7470.0,10213.5,1841.5,48635.0,318.25,23.48,406.8,13590.0
2018-03-12,52408.0,46.22,7535.0,10432.0,1865.0,48744.0,321.25,23.35,414.2,13640.0
2018-03-13,53022.0,45.77,7455.0,10429.0,1866.5,48655.0,322.65,22.94,418.2,13495.0
2018-03-14,52443.0,45.7,7395.0,10430.0,1860.5,48743.0,322.7,22.76,414.0,13397.5
2018-03-15,52231.0,44.66,7325.0,10363.0,1851.0,48300.0,324.0,22.54,413.8,13540.0
2018-03-16,51933.0,44.61,7290.0,10234.0,1840.0,47953.0,323.15,22.81,412.9,13395.0
2018-03-19,51989.0,44.2,7275.0,10115.0,1844.0,47953.0,321.0,22.52,413.0,13440.0
2018-03-20,52179.0,43.92,7215.0,10158.0,1848.0,47612.0,322.45,22.73,412.3,13435.0
2018-03-21,52179.0,44.98,7260.0,10178.5,1863.0,48095.0,322.75,23.29,413.0,13327.5
2018-03-22,50813.0,43.91,7170.0,10117.5,1873.0,47788.0,323.25,22.62,411.9,13160.0
2018-03-23,50278.0,43.86,7065.0,9991.5,1856.5,46844.0,312.65,22.5,401.9,12802.5
2018-03-26,50056.0,44.53,7040.0,10179.0,1856.5,47463.0,315.65,22.48,405.8,12685.0
2018-03-27,49997.0,43.35,7040.0,10210.0,1858.5,47104.0,316.3,22.28,411.5,12720.0
2018-03-28,48768.0,43.54,6945.0,10145.5,1856.5,46362.0,311.8,22.15,403.4,12345.0
2018-03-29,49385.0,44.88,7015.0,10137.0,1858.0,46362.0,315.6,22.74,404.1,12777.5
2018-03-30,49385.0,44.88,7005.0,10242.5,1865.0,46362.0,315.7,22.74,407.7,12665.0
2018-04-02,49385.0,44.17,7110.0,10264.5,1857.5,46075.0,314.6,22.48,404.2,12527.5
2018-04-03,48693.0,43.81,7135.0,10276.0,1855.5,47121.0,313.95,22.62,400.9,12500.0
2018-04-04,48498.0,43.79,7020.0,10130.0,1809.0,47765.0,308.7,22.82,402.3,12340.0
2018-04-05,49642.0,44.08,7100.0,10356.0,1840.0,48259.0,314.1,22.85,409.5,12692.5
2018-04-06,49645.0,43.42,7050.0,10342.0,1837.5,48187.0,312.35,22.37,405.4,12545.0
2018-04-09,49937.0,41.98,7140.0,10393.0,1852.5,48267.0,314.1,19.97,406.5,12515.0
2018-04-10,50539.0,42.82,7260.0,10426.0,1859.5,48645.0,314.6,20.36,407.8,12885.0
2018-04-11,50008.0,43.41,7340.0,10418.0,1873.0,48715.0,313.6,20.54,409.4,12907.5
2018-04-12,50267.0,43.26,7280.0,10468.0,1869.0,49025.0,312.9,20.63,407.2,12767.5
2018-04-13,50425.0,42.43,7215.0,10503.0,1871.0,49008.0,315.6,20.38,408.2,12590.0
2018-04-16,50673.0,41.88,7185.0,10547.0,1885.0,48556.0,315.45,20.74,407.8,12210.0
2018-04-17,50749.0,42.61,7180.0,10554.5,1883.5,49111.0,315.55,20.7,402.1,12060.0
2018-04-18,51547.0,43.84,7215.0,10554.5,1881.0,49267.0,318.75,21.51,404.1,12197.5
2018-04-19,51189.0,43.6,7265.0,10588.0,1899.5,48910.0,320.15,21.35,409.2,12420.0
2018-04-20,51219.0,43.16,7240.0,10605.0,1890.0,48771.0,318.05,21.0,398.9,12227.5
2018-04-23,51403.0,42.6,7210.0,10588.0,1879.5,48666.0,318.25,21.05,394.9,12320.0
2018-04-24,51411.0,42.39,7135.0,10650.0,1868.5,48286.0,316.5,20.97,391.4,12695.0
2018-04-25,50748.0,42.04,6835.0,10592.5,1850.0,48237.0,314.1,20.92,389.0,12485.0
2018-04-26,51212.0,42.87,6615.0,10616.5,1850.5,48448.0,318.6,21.24,387.8,12270.0
2018-04-27,51212.0,43.06,6710.0,10730.0,1863.0,48469.0,321.3,21.29,390.8,12195.0
2018-04-30,51827.0,42.3,6775.0,10785.0,1864.0,48437.0,322.8,21.02,393.5,12367.5
2018-05-01,51827.0,41.77,6760.0,10762.0,1864.0,48437.0,322.8,20.88,390.6,12252.5
2018-05-02,52007.0,41.08,6790.0,10757.0,1843.5,47971.0,320.9,20.69,391.8,12245.0
2018-05-03,50817.0,40.73,6620.0,10706.5,1851.5,47367.0,319.15,20.96,387.0,12280.0
2018-05-04,51283.0,40.75,6500.0,10667.0,1835.0,47197.0,317.6,21.14,388.3,12150.0
2018-05-07,51625.0,40.1,6590.0,10746.0,1825.0,46713.0,317.6,20.88,390.5,12340.0
2018-05-08,51458.0,40.11,6485.0,10741.0,1844.0,46944.0,315.2,21.08,394.5,12585.0
2018-05-09,51644.0,40.48,6760.0,10772.0,1844.0,46506.0,315.2,21.12,396.6,12567.5
2018-05-10,51903.0,41.86,6705.0,10731.5,1844.0,46753.0,317.0,21.67,398.6,12620.0
2018-05-11,52246.0,40.94,6750.0,10823.0,1844.0,46909.0,318.8,21.5,403.3,12595.0
2018-05-14,52349.0,40.65,6715.0,10809.0,1864.0,46618.0,318.0,21.58,407.0,12790.0
2018-05-15,51718.0,40.14,6530.0,10825.5,1853.0,46369.0,314.9,21.28,403.4,12687.5
2018-05-16,52413.0,40.58,6510.0,10764.0,1854.5,46540.0,316.05,21.68,404.0,12575.0
2018-05-17,52114.0,39.08,6465.0,10702.5,1854.0,45862.0,314.55,21.36,401.0,12460.0
2018-05-18,51644.0,38.3,6380.0,10615.0,1850.0,45672.0,315.9,21.35,399.9,12635.0
2018-05-21,51647.0,38.39,6270.0,10542.5,1852.0,45355.0,316.25,21.63,405.5,12670.0
2018-05-22,51906.0,39.37,6325.0,10549.5,1846.0,45674.0,316.25,21.56,404.0,12550.0
2018-05-23,50881.0,38.64,6405.0,10421.0,1804.5,45824.0,318.3,21.48,401.4,12285.0
2018-05-24,50566.0,38.14,6640.0,10509.5,1775.5,45436.0,317.7,21.44,403.6,12297.5
2018-05-25,50820.0,37.25,6690.0,10614.5,1801.0,45089.0,318.45,21.27,404.3,12260.0
2018-05-28,50807.0,37.25,6835.0,10674.0,1771.0,44791.0,319.25,21.27,401.5,12300.0
2018-05-29,49833.0,35.33,6775.0,10626.5,1771.0,44621.0,316.05,20.86,399.3,12187.5
2018-05-30,49479.0,35.68,6745.0,10631.5,1708.5,44775.0,308.7,21.43,391.7,11982.5
2018-05-31,49968.0,35.62,6680.0,10716.0,1726.5,44785.0,310.3,21.11,394.9,12307.5
2018-06-01,51084.0,35.81,6650.0,10679.5,1748.0,45151.0,312.55,21.4,396.1,12272.5
2018-06-04,51783.0,36.42,6805.0,10613.5,1748.5,45230.0,314.3,21.61,403.6,12500.0
2018-06-05,51546.0,34.97,6805.0,10607.0,1757.5,45042.0,314.9,21.41,403.4,12560.0
2018-06-06,51836.0,34.48,6785.0,10695.0,1777.0,45249.0,314.9,21.5,408.0,12517.5
2018-06-07,52202.0,32.71,6835.0,10772.0,1786.5,45538.0,318.0,21.2,408.7,12560.0
2018-06-08,51896.0,34.14,6620.0,10748.0,1775.0,45973.0,314.45,21.02,404.0,12272.5
2018-06-11,51976.0,33.8,6685.0,10791.5,1777.5,46221.0,317.3,20.84,403.0,12415.0
2018-06-12,51938.0,34.16,6730.0,10846.5,1757.0,46690.0,316.65,20.79,403.2,12565.0
2018-06-13,52417.0,33.8,6665.0,10845.0,1761.5,47416.0,316.65,20.84,404.9,12475.0
2018-06-14,52174.0,32.68,6660.0,10815.0,1758.0,47920.0,310.4,20.69,396.5,12440.0
2018-06-15,51402.0,33.04,6585.0,10826.0,1758.0,47578.0,309.2,20.37,399.7,12437.5
2018-06-18,51001.0,32.57,6540.0,10791.5,1732.0,47461.0,305.85,20.28,395.4,12342.5
2018-06-19,50363.0,32.72,6375.0,10726.5,1718.0,47205.0,301.35,20.3,391.8,12000.0
2018-06-20,50753.0,32.54,6550.0,10792.5,1703.0,47541.0,304.2,20.53,396.9,12132.5
2018-06-21,50464.0,31.88,6335.0,10733.0,1692.5,47197.0,300.75,20.44,395.3,12072.5
2018-06-22,50934.0,32.04,6365.0,10837.0,1690.0,47471.0,303.65,20.88,393.4,12040.0
2018-06-25,49936.0,32.32,6400.0,10756.0,1675.5,47374.0,303.25,20.86,391.8,11850.0
2018-06-26,49420.0,32.15,6355.0,10761.0,1676.5,47545.0,302.4,20.64,385.3,11600.0
2018-06-27,49535.0,31.0,6305.0,10675.0,1662.0,47569.0,301.55,20.58,383.1,11212.5
2018-06-28,49955.0,31.89,6200.0,10574.5,1667.0,47751.0,299.1,20.85,380.5,11262.5
2018-06-29,51686.0,32.05,6390.0,10692.0,1696.5,48245.0,300.0,21.24,387.6,11530.0
2018-07-02,51424.0,31.87,6270.0,10650.0,1671.0,47258.0,292.9,21.07,384.6,10887.5
2018-07-03,51506.0,32.55,6115.0,10732.5,1682.5,47841.0,293.75,21.0,386.8,10972.5
2018-07-04,51605.0,32.55,6285.0,10773.0,1688.5,48134.0,292.55,21.0,386.2,10910.0
2018-07-05,51336.0,32.29,6300.0,10758.0,1686.0,49107.0,292.0,21.47,382.3,10937.5
2018-07-06,51406.0,33.18,6230.0,10766.0,1666.5,49607.0,293.6,21.81,384.1,11030.0
2018-07-09,52211.0,33.54,6385.0,10870.0,1672.0,49869.0,296.25,22.21,389.4,11382.5
2018-07-10,52009.0,33.69,6470.0,10958.0,1686.5,49692.0,296.95,22.33,390.7,11367.5
2018-07-11,51169.0,32.74,6490.0,10947.5,1684.0,49643.0,295.3,21.53,387.3,11197.5
2018-07-12,50759.0,33.4,6540.0,11023.0,1706.0,49421.0,296.0,21.8,391.5,11427.5
2018-07-13,50391.0,34.05,6540.0,11029.0,1719.0,49072.0,299.1,21.79,396.5,11470.0
2018-07-16,49424.0,33.89,6500.0,10948.0,1721.0,49034.0,298.2,21.81,395.7,11377.5
2018-07-17,50101.0,34.82,6425.0,11025.0,1725.0,49349.0,297.35,21.78,392.9,11257.5
2018-07-18,50221.0,34.39,6475.0,10982.0,1759.0,49663.0,297.05,21.57,396.0,11220.0
2018-07-19,50283.0,34.5,6455.0,10977.5,1756.5,49282.0,296.05,20.91,397.4,11257.5
2018-07-20,50984.0,35.65,6485.0,11021.0,1759.0,49481.0,297.5,21.04,403.8,11582.5
2018-07-23,50423.0,35.33,6565.0,11099.0,1760.5,49411.0,295.4,21.04,405.0,11667.5
2018-07-24,51085.0,36.24,6565.0,11171.5,1762.0,49996.0,296.25,21.04,406.0,11927.5
2018-07-25,50279.0,37.15,6560.0,11168.0,1763.0,50037.0,295.5,21.52,405.7,11845.0
2018-07-26,50719.0,36.11,6585.0,11222.5,1765.0,49901.0,297.5,21.41,407.8,11732.5
2018-07-27,51185.0,36.73,6630.0,11317.0,1769.5,50123.0,298.55,21.4,410.4,11705.0
2018-07-30,51240.0,36.76,6685.0,11344.0,1770.0,50202.0,297.8,21.57,406.5,11747.5
2018-07-31,51352.0,36.1,6545.0,11377.0,1779.0,50096.0,297.95,21.82,407.8,11757.5
2018-08-01,51195.0,35.99,6720.0,11359.0,1783.5,49816.0,299.35,21.61,410.9,11475.0
2018-08-02,50296.0,36.23,6650.0,11278.0,1771.5,49387.0,293.5,21.22,404.6,11115.0
2018-08-03,50895.0,37.55,6700.0,11397.5,1774.5,49687.0,295.8,21.21,407.6,11020.0
2018-08-06,50702.0,37.03,6840.0,11430.0,1773.0,49585.0,295.8,21.1,407.9,11035.0
2018-08-07,51487.0,36.36,6815.0,11426.5,1791.0,50213.0,297.9,21.27,407.0,11390.0
2018-08-08,51539.0,35.9,6830.0,11478.0,1804.0,50308.0,297.7,20.4,410.7,11170.0
2018-08-09,51539.0,35.4,6775.0,11488.0,1799.0,49632.0,297.55,20.28,409.7,11470.0
2018-08-10,51415.0,33.84,6800.0,11431.5,1801.5,48676.0,294.05,19.58,407.3,11485.0
2018-08-13,51737.0,34.02,6500.0,11390.0,1775.0,49202.0,290.55,19.69,400.2,11322.5
2018-08-14,51433.0,34.7,6410.0,11470.0,1781.0,49385.0,291.7,20.16,402.1,11290.0
2018-08-15,49623.0,33.8,6470.0,11434.0,1782.0,48777.0,291.7,19.61,398.1,10955.0
2018-08-16,50429.0,33.63,6415.0,11422.0,1776.0,48164.0,288.35,19.6,397.4,11007.5
2018-08-17,50472.0,33.28,6415.0,11478.0,1779.5,48458.0,288.6,19.84,397.1,10867.5
2018-08-20,50987.0,33.08,6550.0,11584.0,1791.5,49011.0,289.05,19.88,397.1,11082.5
2018-08-21,51032.0,31.98,6595.0,11586.5,1800.0,49597.0,292.5,20.07,400.8,11265.0
2018-08-22,51893.0,32.61,6670.0,11628.0,1800.0,50198.0,293.35,19.74,401.4,11220.0
2018-08-23,51960.0,31.53,6715.0,11604.5,1803.0,49978.0,294.15,19.4,404.3,11232.5
2018-08-24,52601.0,31.97,6680.0,11574.0,1802.0,49863.0,295.5,19.92,402.2,11270.0
2018-08-27,53462.0,32.81,6800.0,11723.5,1812.0,50705.0,297.1,20.05,405.9,11532.5
2018-08-28,53746.0,32.19,6820.0,11802.5,1821.0,50281.0,297.45,19.91,408.8,11525.0
2018-08-29,53872.0,32.8,6860.0,11746.5,1819.0,50337.0,298.0,20.23,414.6,11437.5
2018-08-30,52495.0,31.63,6785.0,11736.0,1808.5,49934.0,298.3,19.72,414.8,11325.0
2018-08-31,52203.0,32.45,6765.0,11729.0,1808.5,49611.0,299.55,20.03,412.5,11270.0
2018-09-03,52305.0,32.45,6750.0,11630.0,1805.0,49630.0,297.45,20.03,409.9,11270.0
2018-09-04,51437.0,30.96,6650.0,11583.0,1806.5,49130.0,298.95,19.64,412.3,11410.0
2018-09-05,50744.0,31.18,6415.0,11503.5,1786.0,48875.0,294.7,19.63,412.0,11140.0
2018-09-06,50825.0,32.04,6505.0,11544.5,1793.5,48931.0,294.5,19.45,410.1,11060.0
2018-09-07,50785.0,32.51,6555.0,11635.0,1791.0,49022.0,293.1,19.18,408.8,11065.0
2018-09-10,50333.0,32.14,6550.0,11486.5,1791.0,49030.0,293.55,19.13,405.4,11020.0
2018-09-11,49830.0,31.0,6510.0,11321.5,1791.0,48959.0,292.8,19.55,404.1,10817.5
2018-09-12,49713.0,31.25,6480.0,11398.0,1767.0,49309.0,292.9,19.77,403.8,10870.0
2018-09-13,49783.0,30.72,6560.0,11445.0,1786.5,49853.0,293.25,19.97,400.5,11022.5
2018-09-14,50284.0,31.22,6640.0,11546.5,1798.0,49797.0,298.05,20.18,408.0,11087.5
2018-09-17,50032.0,32.13,6455.0,11389.5,1798.0,49377.0,295.25,20.31,404.9,10985.0
2018-09-18,50890.0,32.53,6470.0,11315.0,1791.5,49691.0,296.85,20.65,402.5,11165.0
2018-09-19,50997.0,32.53,6530.0,11273.0,1795.0,50561.0,297.05,20.86,406.8,11395.0
2018-09-20,51132.0,32.97,6635.0,11312.0,1796.5,50293.0,299.65,21.06,406.2,11375.0
2018-09-21,51737.0,33.76,6705.0,11171.5,1803.0,49943.0,301.0,21.12,410.8,11820.0
2018-09-24,51737.0,32.79,6595.0,10992.0,1793.0,50117.0,301.0,21.33,408.3,11695.0
2018-09-25,51338.0,33.13,6585.0,11122.5,1791.0,50440.0,301.0,21.49,411.9,11710.0
2018-09-26,51071.0,33.65,6625.0,11103.0,1800.0,50325.0,301.0,21.14,410.8,11820.0
2018-09-27,50446.0,34.35,6660.0,11042.5,1793.5,50292.0,303.15,21.6,411.7,11747.5
2018-09-28,50119.0,33.73,6710.0,10959.0,1795.0,50206.0,301.6,21.56,410.6,11912.5
2018-10-01,50123.0,33.71,6705.0,11063.0,1798.5,50383.0,301.05,21.88,412.2,11872.5
2018-10-02,50010.0,35.61,6580.0,10957.5,1791.5,49895.0,297.6,21.46,406.4,11610.0
2018-10-03,49472.0,36.9,6610.0,10883.0,1797.5,49432.0,297.6,21.56,406.4,11670.0
2018-10-04,49544.0,36.51,6420.0,10604.0,1785.5,49247.0,292.55,20.93,399.9,11477.5
2018-10-05,48803.0,36.66,6390.0,10300.0,1775.5,48568.0,291.9,21.2,392.8,11422.5
2018-10-08,48661.0,39.13,6400.0,10367.0,1772.5,48392.0,290.8,21.24,390.3,11207.5
2018-10-09,48511.0,39.58,6465.0,10312.0,1772.0,48811.0,290.8,21.22,390.3,11280.0
2018-10-10,47259.0,38.12,6485.0,10480.0,1737.0,48472.0,288.8,20.56,388.8,11300.0
2018-10-11,46569.0,37.51,6265.0,10279.5,1706.0,47912.0,275.55,20.62,360.5,10850.0
2018-10-12,47839.0,38.61,6395.0,10479.0,1733.0,47808.0,280.2,21.16,372.8,11105.0
2018-10-15,46788.0,38.21,6400.0,10519.0,1728.5,48291.0,277.9,21.06,368.3,10992.5
2018-10-16,47535.0,39.45,6490.0,10585.0,1736.0,48607.0,277.65,21.51,371.3,11035.0
2018-10-17,46637.0,39.89,6605.0,10460.0,1737.0,48298.0,281.2,21.44,374.5,11090.0
2018-10-18,46389.0,38.59,6520.0,10382.0,1735.5,47291.0,278.25,20.9,371.0,10855.0
2018-10-19,46403.0,38.95,6505.0,10325.0,1730.5,47692.0,279.2,20.88,371.9,11110.0
2018-10-22,46330.0,39.78,6515.0,10252.0,1719.0,47479.0,279.9,20.71,372.5,11615.0
2018-10-23,45487.0,39.56,6445.0,10222.0,1690.0,46788.0,273.15,20.6,364.5,11200.0
2018-10-24,45042.0,37.94,6300.0,10274.5,1686.0,46221.0,272.05,20.41,363.5,11292.5
2018-10-25,45784.0,39.0,6380.0,10183.0,1695.5,46502.0,267.7,20.67,355.1,11320.0
2018-10-26,45133.0,40.04,6430.0,10047.0,1675.0,46178.0,263.45,20.29,353.0,11235.0
2018-10-29,45510.0,38.63,6420.0,10276.0,1685.5,44048.0,260.55,20.23,354.6,10762.5
2018-10-30,44894.0,40.39,6515.0,10228.5,1683.5,43910.0,262.75,20.56,356.7,10907.5
2018-10-31,46393.0,40.15,6675.0,10387.0,1705.0,44098.0,264.1,20.8,364.9,11172.5
2018-11-01,47462.0,41.05,6680.0,10415.0,1704.5,45769.0,263.6,21.13,368.0,11190.0
2018-11-02,48170.0,41.61,6795.0,10589.0,1718.0,45769.0,272.85,21.12,371.3,11665.0
2018-11-05,48912.0,41.24,6770.0,10560.0,1704.0,47148.0,270.05,21.44,369.1,11385.0
2018-11-06,48510.0,40.57,6790.0,10552.0,1704.0,46821.0,272.05,21.31,367.4,11327.5
2018-11-07,48515.0,40.37,6810.0,10675.0,1715.5,47239.0,270.75,21.56,368.6,11350.0
2018-11-08,47945.0,39.21,6885.0,10616.0,1720.0,44644.0,273.05,21.08,372.1,11375.0
2018-11-09,47170.0,39.46,6740.0,10622.5,1709.0,44690.0,271.5,20.61,366.3,10965.0
2018-11-12,46196.0,38.95,6620.0,10500.0,1691.0,43641.0,272.1,20.36,367.0,11050.0
2018-11-13,46048.0,38.32,6660.0,10605.0,1693.0,42766.0,269.4,20.24,362.9,11237.5
2018-11-14,45931.0,38.92,6730.0,10601.0,1683.0,42678.0,269.3,20.67,363.6,10995.0
2018-11-15,46183.0,39.87,6900.0,10622.0,1699.5,41695.0,272.1,21.09,365.8,11170.0
2018-11-16,46121.0,40.48,6995.0,10698.0,1705.5,42467.0,271.7,21.01,363.3,11197.5
2018-11-19,46357.0,39.91,6980.0,10782.0,1711.5,42467.0,272.6,21.04,362.6,11350.0
2018-11-20,45115.0,38.56,6880.0,10669.5,1711.5,41856.0,269.6,20.28,358.9,11097.5
2018-11-21,45376.0,39.4,6880.0,10621.0,1693.0,41628.0,268.55,20.86,358.4,11102.5
2018-11-22,45188.0,39.4,6965.0,10526.0,1692.0,41399.0,268.4,20.86,358.1,11010.0
2018-11-23,44668.0,38.7,6970.0,10555.0,1694.0,41115.0,266.4,20.45,355.1,10900.0
2018-11-26,45754.0,37.42,7000.0,10647.0,1705.5,39627.0,270.5,20.07,360.9,10950.0
2018-11-27,45409.0,39.03,7015.0,10722.0,1684.0,40070.0,272.45,20.29,359.2,10842.5
2018-11-28,45917.0,39.81,6950.0,10742.0,1687.5,41275.0,274.0,20.78,364.5,10962.5
2018-11-29,45885.0,39.82,7080.0,10916.0,1695.0,42037.0,274.3,20.86,365.0,10937.5
2018-11-30,44892.0,39.8,7070.0,10910.0,1686.0,41807.0,271.6,20.45,363.5,11000.0
2018-12-03,46290.0,39.99,7125.0,10938.5,1704.0,42072.0,276.4,21.08,374.3,11390.0
2018-12-04,46307.0,39.28,7145.0,10912.5,1697.5,41753.0,273.75,20.58,371.0,11337.5
2018-12-05,45792.0,39.28,7115.0,10833.5,1688.5,41786.0,271.9,20.58,363.6,11202.5
2018-12-06,44921.0,39.44,7085.0,10624.0,1680.5,41993.0,267.4,20.73,355.5,11015.0
2018-12-07,45134.0,38.66,7120.0,10739.0,1682.5,41942.0,268.5,20.71,357.5,10975.0
2018-12-10,44489.0,37.63,7050.0,10518.0,1662.0,41347.0,265.4,20.36,353.8,10872.5
2018-12-11,45328.0,38.05,6990.0,10600.0,1648.5,40845.0,262.3,20.29,356.3,10902.5
2018-12-12,45774.0,38.69,7045.0,10788.5,1662.5,40845.0,265.9,20.41,360.5,10990.0
2018-12-13,45664.0,38.83,7145.0,10826.0,1674.0,41553.0,267.8,20.55,362.3,11177.5
2018-12-14,45551.0,38.33,7110.0,10830.5,1658.0,41264.0,262.7,20.23,357.2,11017.5
2018-12-17,45551.0,37.84,7055.0,10913.5,1647.0,40404.0,263.65,20.12,359.8,10915.0
2018-12-18,45662.0,37.66,7020.0,10954.5,1640.0,40991.0,262.55,19.92,356.3,10840.0
2018-12-19,45971.0,36.89,7140.0,10986.0,1654.5,41894.0,264.45,19.89,359.4,10742.5
2018-12-20,45823.0,37.56,7110.0,10994.0,1649.5,42121.0,261.45,18.99,355.5,10550.0
2018-12-21,46106.0,37.14,7065.0,10760.0,1665.0,41994.0,261.65,18.62,356.1,10427.5
2018-12-24,46656.0,36.63,7065.0,10700.0,1675.5,41784.0,261.55,18.44,352.9,10390.0
2018-12-25,46656.0,36.63,7085.0,10654.5,1675.5,41784.0,261.55,18.44,348.0,10352.5
2018-12-26,46656.0,37.3,7035.0,10804.0,1671.0,41950.0,257.3,18.84,347.7,10310.0
2018-12-27,46065.0,37.75,7100.0,10809.0,1680.0,41702.0,261.45,18.5,354.0,10310.0
2018-12-28,46908.0,38.08,7110.0,10921.5,1687.0,41729.0,262.0,18.75,356.5,10340.0
2018-12-31,47058.0,38.2,7225.0,10922.5,1691.5,41778.0,262.0,18.75,359.4,10412.5
2019-01-01,47058.0,38.2,7160.0,10967.0,1691.5,41778.0,262.0,18.75,355.6,10387.5
