,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2006-01-23,21.52,208.25,68.1,56.78,558.7,211.95,120.45,8.574,574.5,17.35,9.073,180.5,326.0,179.32
2006-01-24,21.52,213.25,67.06,56.6,558.1,215.25,122.4,8.844,571.25,17.89,9.228,179.9,332.5,174.44
2006-01-25,21.52,216.5,65.85,56.53,562.5,220.35,123.05,8.637,567.0,17.91,9.51,178.4,342.0,166.46
2006-01-26,21.51,217.0,66.26,56.48,559.9,220.15,122.85,8.421,573.0,18.48,9.605,180.3,344.5,168.43
2006-01-27,22.05,218.75,67.76,55.53,558.8,223.3,124.3,8.507,589.25,18.61,9.605,186.4,343.5,173.64
2006-01-30,22.2,217.75,68.35,55.17,570.6,222.95,121.9,9.389,598.75,18.2,9.775,188.2,345.25,184.21
2006-01-31,22.35,218.75,67.92,55.72,575.5,222.85,118.2,9.316,594.25,18.02,9.885,185.0,343.25,180.51
2006-02-01,21.82,216.5,66.56,55.87,574.0,224.9,117.25,8.723,579.5,18.29,9.795,181.2,339.25,172.88
2006-02-02,21.95,220.5,64.68,57.23,576.8,230.9,118.0,8.347,584.0,19.15,9.877,181.9,347.25,166.56
2006-02-03,22.66,225.25,65.37,56.95,571.6,230.8,117.6,8.613,594.75,19.3,9.76,184.0,356.5,168.17
2006-02-06,22.57,222.75,65.11,57.19,574.3,233.0,113.2,7.995,587.0,18.8,9.758,181.0,355.0,164.42
2006-02-07,22.28,218.0,63.09,55.1,554.8,227.8,114.9,7.858,574.0,18.17,9.41,176.7,351.75,159.4
2006-02-08,22.15,221.25,62.55,56.28,553.8,227.45,113.45,7.735,578.0,18.8,9.44,180.2,356.75,154.81
2006-02-09,22.65,225.5,62.62,56.42,568.1,230.5,113.8,7.479,587.75,18.14,9.66,181.6,363.25,151.43
2006-02-10,22.27,221.25,61.84,55.97,553.5,222.45,115.1,7.316,582.25,17.66,9.38,180.5,355.25,146.21
2006-02-13,22.22,220.75,61.24,55.16,542.1,223.4,109.45,7.243,584.25,17.75,9.118,182.7,348.0,143.12
2006-02-14,22.04,218.75,59.57,57.04,548.9,226.65,110.65,7.114,583.25,17.72,9.315,182.5,347.25,138.49
2006-02-15,22.27,222.0,57.65,56.92,542.7,219.1,110.7,7.066,587.0,17.92,9.215,182.4,352.0,138.48
2006-02-16,22.57,223.5,58.46,56.46,548.8,222.25,108.6,7.134,591.5,17.46,9.37,183.4,359.0,141.24
2006-02-17,23.33,226.5,59.88,57.43,554.6,220.1,111.55,7.182,601.25,17.33,9.42,185.3,368.0,150.26
2006-02-20,23.33,226.5,59.88,57.43,554.6,220.1,111.55,7.182,601.25,17.33,9.42,185.3,368.0,150.26
2006-02-21,23.05,226.0,62.74,56.39,556.6,227.35,112.8,7.907,587.5,17.68,9.545,180.2,372.5,147.57
2006-02-22,22.75,221.5,61.01,57.2,556.6,226.45,111.3,7.428,574.0,18.26,9.575,175.7,365.5,147.45
2006-02-23,22.76,223.0,60.54,57.02,550.9,220.5,112.85,7.543,571.75,17.5,9.467,174.8,366.25,151.34
2006-02-24,22.96,227.75,62.91,56.61,561.2,220.75,112.8,7.313,577.25,17.62,9.733,175.5,368.25,155.06
2006-02-27,23.37,239.0,61.0,55.02,557.0,213.05,110.25,6.789,593.0,16.74,9.695,178.4,385.75,155.0
2006-02-28,23.97,238.75,61.41,55.44,563.9,217.85,113.7,6.714,594.0,17.12,9.805,176.1,381.0,159.07
2006-03-01,24.15,234.75,61.97,55.36,565.8,223.55,114.05,6.733,591.0,16.79,9.79,174.6,374.0,162.24
2006-03-02,24.75,239.25,63.36,54.71,570.4,226.75,112.0,6.76,604.0,16.88,10.208,178.1,380.5,169.25
2006-03-03,24.91,239.5,63.67,54.49,568.0,226.4,114.0,6.79,606.0,17.23,10.235,177.4,385.0,174.31
2006-03-06,24.79,232.75,62.41,53.93,556.8,219.65,110.85,6.547,600.5,17.77,10.025,175.9,380.0,165.6
2006-03-07,24.31,230.5,61.58,53.75,554.5,217.7,108.6,6.678,590.0,17.18,10.107,174.3,381.0,163.34
2006-03-08,23.92,228.0,60.02,53.86,544.3,216.35,108.65,6.648,584.0,16.62,9.845,173.4,384.5,165.02
2006-03-09,24.07,232.0,60.47,54.17,547.0,219.55,108.75,6.601,587.75,16.28,9.97,173.9,381.0,172.01
2006-03-10,24.16,234.5,59.96,55.11,541.3,221.0,107.6,6.646,589.25,16.68,9.96,174.3,381.5,168.81
2006-03-13,23.71,228.75,61.77,54.24,547.5,224.55,105.9,7.007,584.5,16.85,10.157,174.3,367.5,174.33
2006-03-14,23.67,231.75,63.1,54.1,553.0,225.4,106.25,7.167,587.75,16.4,10.245,176.1,362.5,186.6
2006-03-15,23.55,229.25,62.17,54.58,554.4,225.05,108.75,7.143,584.25,16.7,10.35,175.0,362.0,182.91
2006-03-16,23.43,224.5,63.58,54.49,555.4,226.55,106.95,7.267,576.25,16.62,10.342,173.1,352.75,187.44
2006-03-17,23.24,221.5,62.77,54.06,555.1,236.0,105.25,7.053,576.5,16.44,10.365,173.8,357.5,186.01
2006-03-20,22.91,218.25,61.96,53.51,556.1,233.4,105.7,6.835,572.5,16.62,10.362,173.3,350.25,183.01
2006-03-21,22.83,223.5,62.34,53.21,553.2,232.4,106.95,6.868,575.25,17.02,10.565,174.1,352.5,183.95
2006-03-22,22.88,222.5,61.77,52.22,551.7,233.9,104.15,6.953,577.0,16.81,10.495,175.3,349.25,173.65
2006-03-23,23.03,219.25,63.91,52.99,550.8,239.8,104.9,7.328,574.75,16.85,10.69,173.9,344.0,181.61
2006-03-24,22.74,218.75,64.26,52.5,560.5,239.45,105.3,7.29,573.75,17.13,10.735,175.3,342.5,182.32
2006-03-27,22.66,221.75,64.16,53.1,567.4,243.0,105.95,7.242,579.5,17.48,10.895,178.8,339.75,182.88
2006-03-28,22.91,222.25,66.07,52.91,572.2,242.85,105.55,7.384,581.5,18.17,10.87,178.4,341.25,187.6
2006-03-29,22.97,224.25,66.45,53.16,578.6,243.85,104.35,7.456,582.5,18.2,11.115,178.7,341.75,190.74
2006-03-30,23.17,227.75,67.15,53.7,591.8,248.45,108.6,7.487,587.75,18.27,11.66,179.4,344.5,191.01
2006-03-31,22.79,236.0,66.63,52.65,586.7,246.3,107.0,7.21,571.5,17.9,11.52,174.6,347.75,188.43
2006-04-03,22.64,236.5,66.74,52.57,594.3,254.75,109.45,7.244,565.0,18.33,11.765,173.1,342.0,186.32
2006-04-04,22.44,234.5,66.23,52.81,590.6,253.55,107.05,7.065,558.75,17.96,11.73,171.0,342.75,189.55
2006-04-05,22.37,236.25,67.07,53.96,592.5,259.6,108.05,7.069,561.5,17.84,11.705,172.3,347.0,194.71
2006-04-06,22.67,241.5,67.94,53.64,599.7,264.65,108.85,6.972,564.0,17.77,12.045,172.7,352.5,199.99
2006-04-07,22.54,243.0,67.39,53.97,592.7,264.05,108.35,6.743,557.75,17.12,12.07,171.1,351.25,197.68
2006-04-10,22.63,241.25,68.74,53.2,601.8,270.9,108.15,6.882,555.25,17.01,12.56,168.4,361.0,200.92
2006-04-11,22.96,242.0,68.98,52.31,599.4,272.15,104.75,6.908,562.5,17.0,12.6,171.2,367.5,205.44
2006-04-12,22.64,237.0,68.62,52.28,601.3,277.15,104.7,6.808,560.5,16.76,12.663,171.9,360.5,209.11
2006-04-13,22.56,236.25,69.32,52.01,600.1,281.55,105.25,7.135,563.0,16.49,12.855,173.4,357.5,210.79
2006-04-14,22.56,236.25,69.32,52.01,600.1,281.55,105.25,7.135,563.0,16.49,12.855,173.4,357.5,210.79
2006-04-17,22.7,236.5,71.98,52.6,618.8,289.5,109.5,7.577,571.5,16.88,13.365,177.5,349.5,216.97
2006-04-18,23.25,239.25,73.09,52.5,623.3,297.1,112.0,8.008,575.5,17.52,13.785,177.7,355.0,222.39
2006-04-19,23.89,238.5,74.12,52.55,636.0,295.95,113.0,8.192,574.0,17.43,14.522,175.4,354.75,223.94
2006-04-20,24.14,235.75,73.69,50.88,623.1,296.2,115.4,8.064,571.25,17.15,12.525,172.6,353.0,221.48
2006-04-21,24.61,236.5,75.17,52.52,635.5,314.05,114.4,7.981,569.75,17.21,12.965,171.9,352.75,223.84
2006-04-24,24.5,232.75,73.33,52.11,623.9,311.1,113.85,7.786,574.25,17.05,11.775,173.6,350.75,217.39
2006-04-25,25.26,242.25,72.88,51.14,634.2,327.25,109.2,7.455,593.25,17.13,12.683,174.4,363.5,212.7
2006-04-26,25.2,243.25,71.93,51.47,642.0,331.4,111.5,7.271,590.0,17.12,12.939,173.6,361.75,212.36
2006-04-27,25.65,242.75,70.97,50.75,636.3,318.1,108.0,6.805,590.5,17.13,12.59,171.9,355.75,205.55
2006-04-28,25.72,249.0,71.88,51.72,654.5,322.05,109.7,6.555,601.0,17.43,13.63,173.7,358.5,208.92
2006-05-01,25.88,248.0,73.7,51.57,660.2,332.05,109.6,6.695,606.75,17.73,13.965,179.0,365.0,214.66
2006-05-02,25.73,243.5,74.61,50.91,667.4,327.65,112.75,6.746,603.0,17.91,14.21,177.5,366.5,217.51
2006-05-03,25.72,242.5,72.28,51.19,668.5,330.5,111.35,6.606,605.5,17.69,13.795,176.9,365.0,208.57
2006-05-04,25.31,239.25,69.94,50.28,676.5,347.95,109.55,6.906,603.75,17.05,13.825,177.3,362.5,199.46
2006-05-05,25.53,240.5,70.19,50.31,684.3,349.35,108.25,6.775,606.5,17.48,13.89,178.6,372.25,204.06
2006-05-08,24.92,237.0,69.77,50.94,679.9,350.15,107.6,6.696,599.5,17.25,13.77,177.2,375.5,200.36
2006-05-09,25.08,238.0,70.69,51.13,701.5,359.6,108.9,6.581,604.5,17.47,14.465,179.5,384.75,204.66
2006-05-10,25.28,240.0,72.13,50.44,705.7,368.8,109.0,6.9,606.0,17.38,14.28,178.8,384.5,216.94
2006-05-11,26.32,247.0,73.32,51.31,721.5,392.3,104.45,6.649,613.0,17.65,14.935,178.7,392.0,221.96
2006-05-12,26.19,258.25,72.04,52.05,711.8,386.4,103.6,6.28,613.0,17.6,14.235,177.8,401.5,217.85
2006-05-15,25.49,260.0,69.41,51.6,685.0,374.65,101.6,6.123,604.5,17.17,13.335,177.4,399.5,205.4
2006-05-16,25.71,259.0,69.53,51.39,692.9,384.2,102.6,6.252,602.75,17.03,13.54,176.2,403.5,202.61
2006-05-17,25.82,263.0,68.69,50.81,691.8,367.15,101.4,6.129,604.0,16.93,13.24,176.4,423.0,197.51
2006-05-18,25.57,260.25,69.45,50.02,680.9,371.1,102.15,5.997,598.0,16.34,12.52,175.3,418.5,201.51
2006-05-19,25.03,252.75,69.29,49.36,657.5,346.9,100.65,5.962,587.0,16.42,12.36,173.4,416.25,203.84
2006-05-22,24.92,254.5,69.96,49.17,657.7,346.15,99.6,6.276,582.5,16.39,12.43,172.2,426.25,205.74
2006-05-23,25.43,253.0,71.76,50.78,673.7,388.55,101.4,6.502,586.75,16.62,13.17,171.8,419.75,210.8
2006-05-24,25.08,249.5,69.86,49.95,637.5,363.9,99.8,6.17,582.5,16.21,12.515,172.3,411.75,201.9
2006-05-25,25.09,253.25,71.32,50.06,648.5,370.75,98.65,6.114,584.25,16.24,12.6,173.5,409.5,210.44
2006-05-26,25.11,254.0,71.37,50.94,651.0,381.5,98.1,6.154,582.5,15.88,12.73,173.3,415.5,213.68
2006-05-29,25.11,254.0,71.37,50.94,651.0,381.5,98.1,6.154,582.5,15.88,12.73,173.3,415.5,213.68
2006-05-30,25.4,254.5,72.03,51.65,660.5,367.4,98.75,6.123,583.5,15.91,13.07,171.9,412.0,211.89
2006-05-31,25.16,251.25,71.29,50.94,649.0,362.4,98.95,6.384,579.5,15.46,12.455,172.4,393.5,209.57
2006-06-01,25.15,254.5,70.34,52.35,633.5,347.1,99.95,6.448,586.75,15.14,11.905,175.2,392.0,212.72
2006-06-02,25.43,259.5,72.33,52.92,641.0,358.65,101.25,6.623,609.0,15.21,12.085,185.4,403.75,219.75
2006-06-05,25.3,253.0,72.6,52.64,648.7,360.1,98.45,6.463,603.25,15.39,12.295,183.9,398.5,216.42
2006-06-06,25.03,247.75,72.5,51.88,634.7,348.95,96.1,6.385,593.5,15.09,11.845,180.9,385.0,217.88
2006-06-07,24.95,251.0,70.82,52.12,632.6,358.4,96.0,5.974,597.0,15.22,11.89,182.1,387.75,212.4
2006-06-08,24.65,245.5,70.35,52.82,613.8,335.7,96.45,6.191,587.75,15.03,11.075,180.1,383.5,210.22
2006-06-09,24.86,242.0,71.63,52.61,612.8,326.75,95.9,6.172,585.75,15.05,11.21,176.6,372.5,215.28
2006-06-12,25.3,247.5,70.36,52.7,611.3,322.85,95.65,6.224,600.0,14.91,11.065,181.2,373.75,212.43
2006-06-13,24.97,243.25,68.56,51.75,566.8,301.05,95.3,6.163,595.75,14.72,9.625,181.4,369.75,205.18
2006-06-14,24.77,237.0,69.14,51.83,566.5,305.6,96.05,6.59,589.5,14.71,9.735,179.2,361.25,203.59
2006-06-15,24.82,233.0,69.5,52.44,570.3,321.5,96.55,7.207,592.5,15.0,9.97,179.1,361.5,203.96
2006-06-16,24.86,235.5,69.88,52.07,581.7,329.15,95.25,7.185,600.25,15.01,10.13,180.9,359.0,203.82
2006-06-19,24.2,229.75,69.55,50.9,572.4,315.25,97.25,6.893,584.5,14.85,9.97,177.9,358.5,199.14
2006-06-20,24.28,229.75,69.34,51.1,580.5,317.15,97.45,6.502,585.25,15.21,10.27,177.3,367.0,200.56
2006-06-21,24.44,232.75,70.33,50.89,591.0,319.05,96.7,6.588,586.25,15.74,10.42,178.1,372.0,206.6
2006-06-22,24.49,230.5,70.84,49.12,585.4,313.55,97.1,6.439,583.0,15.75,10.21,176.5,365.5,211.8
2006-06-23,24.62,228.25,70.87,52.11,588.0,324.05,96.6,6.226,580.5,15.45,10.285,176.5,363.25,212.76
2006-06-26,24.44,223.0,71.8,51.48,587.7,332.4,95.95,6.169,569.5,15.76,10.24,171.9,368.5,217.88
2006-06-27,25.31,236.5,71.92,51.67,584.4,308.6,96.7,6.312,585.0,16.19,10.299,174.4,394.5,218.15
2006-06-28,25.47,237.0,72.19,52.3,581.0,318.7,99.1,6.16,585.75,16.2,10.242,174.3,388.0,217.8
2006-06-29,25.83,239.75,73.52,51.8,588.9,332.1,98.85,6.135,589.0,16.23,10.42,173.9,395.0,223.16
2006-06-30,26.4,246.0,73.93,51.95,616.0,335.5,101.1,6.104,600.5,16.34,10.92,176.5,396.0,221.88
2006-07-03,26.33,253.5,73.93,51.0,616.0,335.5,103.5,6.104,608.5,16.62,10.92,177.4,402.0,221.88
2006-07-04,26.33,253.5,73.93,51.0,616.0,335.5,103.5,6.104,608.5,16.62,10.92,177.4,402.0,221.88
2006-07-05,26.45,249.5,75.19,51.25,629.7,340.4,103.45,5.765,600.5,17.02,11.415,174.4,404.75,227.58
2006-07-06,27.22,255.0,75.14,51.15,636.3,361.7,103.05,5.664,613.5,17.16,11.585,176.5,407.25,225.9
2006-07-07,27.15,251.0,74.09,50.05,634.8,354.75,100.0,5.523,606.25,16.87,11.405,174.1,398.25,223.94
2006-07-10,27.34,257.25,73.61,50.49,626.1,358.25,100.7,5.608,608.25,16.46,11.11,174.3,403.0,217.47
2006-07-11,27.44,264.0,74.16,50.68,643.1,363.5,99.8,5.633,610.0,16.57,11.55,174.3,416.5,219.25
2006-07-12,27.13,268.25,74.95,51.89,651.2,366.5,99.95,5.782,607.0,16.27,11.555,175.0,414.5,225.59
2006-07-13,27.21,260.25,76.7,51.15,654.4,367.65,100.7,6.129,600.25,16.42,11.485,172.1,395.5,230.13
2006-07-14,27.39,260.75,77.03,50.37,668.0,371.25,98.25,6.347,603.0,15.97,11.53,172.2,397.5,232.49
2006-07-17,26.78,251.75,76.91,50.95,651.9,359.95,97.15,5.783,590.0,15.7,11.09,168.9,393.0,228.53
2006-07-18,26.35,246.5,75.26,52.4,629.5,357.45,97.1,5.555,589.0,15.67,10.525,169.9,398.0,226.7
2006-07-19,26.1,244.75,74.77,52.9,642.8,359.35,97.15,5.862,585.75,15.36,11.125,168.8,393.0,222.98
2006-07-20,26.41,242.5,74.27,52.25,632.5,340.95,95.8,6.091,584.25,15.31,11.065,167.7,406.5,224.77
2006-07-21,26.17,237.25,74.43,53.6,620.2,332.3,95.6,6.139,577.0,15.36,10.845,166.5,407.25,228.94
2006-07-24,26.3,239.0,75.05,54.15,613.2,338.2,94.05,6.723,583.25,15.58,10.92,167.9,400.5,231.42
2006-07-25,26.28,239.5,73.75,53.4,618.0,346.1,95.1,6.513,585.25,15.31,10.945,168.9,393.25,228.49
2006-07-26,26.08,236.0,73.94,53.25,621.9,344.95,95.5,6.974,581.75,15.05,11.08,167.8,382.0,229.62
2006-07-27,25.87,237.75,74.54,53.6,632.5,347.85,96.8,7.123,574.0,14.77,11.39,165.2,387.75,229.6
2006-07-28,26.61,237.25,73.24,53.7,641.4,354.9,99.4,7.184,584.0,14.76,11.365,165.9,388.5,221.15
2006-07-31,26.92,239.0,74.4,53.45,640.4,357.0,99.35,8.211,585.5,14.91,11.37,164.5,397.5,221.18
2006-08-01,26.7,240.5,74.91,54.73,652.4,359.3,98.3,7.574,579.25,14.9,11.74,162.7,392.5,227.62
2006-08-02,27.0,247.25,75.81,54.83,657.6,359.1,103.7,7.799,587.25,14.53,12.245,164.3,401.5,233.77
2006-08-03,26.72,245.0,75.46,55.23,650.5,348.95,105.85,7.292,581.5,14.28,12.09,163.9,395.25,229.34
2006-08-04,26.55,245.0,74.76,54.48,649.6,363.25,105.45,7.246,582.0,14.41,12.485,164.6,396.0,223.15
2006-08-07,26.31,239.75,76.98,54.8,653.1,361.05,107.15,6.907,567.25,14.27,12.265,160.6,393.0,225.16
2006-08-08,26.19,235.75,76.31,54.75,650.9,360.2,107.1,7.158,562.5,13.99,12.26,159.3,384.0,222.63
2006-08-09,26.52,239.75,76.35,54.78,655.5,371.0,107.65,7.651,566.5,14.04,12.57,159.8,388.0,217.22
2006-08-10,26.2,238.75,74.0,55.08,639.7,362.45,105.55,7.529,561.25,13.89,12.105,158.6,386.5,198.89
2006-08-11,25.49,224.75,74.35,53.74,638.1,347.65,104.3,7.269,555.25,13.36,11.885,159.0,373.75,206.43
2006-08-14,25.07,222.0,73.53,52.71,633.1,353.7,100.75,6.913,556.25,12.5,12.16,160.9,374.0,199.05
2006-08-15,25.38,222.0,73.05,53.35,626.8,352.75,102.85,6.861,556.5,12.79,12.085,159.9,376.75,199.16
2006-08-16,25.15,221.5,71.89,53.2,632.9,347.0,104.65,6.766,552.25,12.65,12.285,159.2,371.5,197.81
2006-08-17,24.86,219.0,70.06,52.8,619.3,335.75,103.55,6.689,551.5,12.2,11.995,160.5,363.5,193.16
2006-08-18,24.92,219.75,71.14,52.4,615.8,343.45,103.25,6.731,547.0,12.18,12.03,159.3,364.5,196.69
2006-08-21,25.17,221.0,73.3,52.11,629.2,351.95,110.95,6.624,548.25,12.14,12.345,159.3,365.75,193.66
2006-08-22,25.48,219.5,73.1,53.25,628.0,349.3,112.6,7.008,549.25,12.06,12.265,158.3,359.75,193.93
2006-08-23,25.52,223.5,71.76,53.05,627.0,346.5,111.35,6.875,552.25,12.41,12.515,159.7,366.0,185.94
2006-08-24,24.98,227.5,72.36,53.1,622.6,342.85,111.15,7.079,551.5,12.3,12.31,161.8,375.5,186.15
2006-08-25,24.95,225.0,72.51,53.5,624.9,344.25,110.25,7.157,543.0,12.3,12.37,159.5,378.5,189.51
2006-08-28,24.73,241.0,70.61,53.18,618.0,345.05,107.25,6.812,552.0,12.13,12.197,159.6,404.25,177.17
2006-08-29,24.65,238.75,69.71,53.35,613.2,338.4,107.3,6.876,551.0,11.88,12.322,159.3,400.75,178.86
2006-08-30,25.08,244.75,70.03,52.5,620.2,335.25,107.35,6.29,555.75,11.52,12.67,159.3,416.5,182.32
2006-08-31,25.32,248.0,70.26,53.05,628.2,345.6,108.0,6.048,555.75,11.8,13.03,158.7,422.25,180.32
2006-09-01,24.91,245.75,69.19,52.06,626.6,346.1,107.6,5.877,551.5,11.39,13.07,159.1,419.5,178.42
2006-09-04,24.91,245.75,69.19,52.06,626.6,346.1,107.6,5.877,551.5,11.39,13.07,159.1,419.5,178.42
2006-09-05,24.68,244.25,68.6,51.65,640.7,362.45,110.3,6.039,554.25,11.49,13.14,161.4,422.0,168.26
2006-09-06,24.45,240.75,67.5,51.44,635.6,367.95,110.35,5.994,546.75,11.64,13.2,159.2,417.0,167.9
2006-09-07,24.42,245.75,67.32,51.19,618.9,364.8,107.6,5.718,550.0,11.62,12.695,160.5,420.25,168.41
2006-09-08,24.72,246.0,66.25,50.63,611.4,356.8,106.15,5.675,548.0,11.89,12.295,158.7,415.5,164.23
2006-09-11,24.5,243.5,65.61,50.0,591.6,341.75,103.75,5.67,544.5,11.41,11.24,158.7,413.0,162.15
2006-09-12,24.31,237.75,63.76,51.03,588.5,337.3,103.65,5.574,538.5,11.55,11.14,156.7,402.5,160.83
2006-09-13,24.63,237.75,63.97,50.55,590.5,338.5,104.4,5.449,540.5,12.37,11.2,157.3,397.5,160.05
2006-09-14,24.86,237.25,63.22,50.38,580.4,337.45,103.4,4.892,545.25,12.16,10.95,158.6,390.5,160.16
2006-09-15,24.69,241.75,63.33,50.82,577.5,331.15,102.1,4.982,549.75,12.44,10.875,161.4,392.5,163.71
2006-09-18,24.54,247.75,64.45,51.11,587.2,341.45,101.95,4.942,553.0,12.36,11.29,164.1,395.5,162.66
2006-09-19,24.23,246.5,62.17,49.36,577.7,337.55,103.1,5.006,544.25,12.3,10.945,162.1,409.0,154.83
2006-09-20,24.16,249.0,60.74,50.1,580.8,337.6,101.95,4.931,549.25,12.12,11.14,165.8,407.75,149.29
2006-09-21,24.3,257.25,61.59,49.9,582.9,343.15,103.55,4.781,558.0,11.56,11.245,168.3,421.5,153.38
2006-09-22,23.87,255.25,60.55,52.1,590.0,344.35,104.45,4.627,549.25,10.46,11.31,165.2,419.0,151.99
2006-09-25,23.82,254.75,61.45,51.61,590.4,344.75,106.65,5.733,545.0,9.75,11.325,162.4,413.75,150.08
2006-09-26,24.13,259.0,61.01,52.5,597.1,346.6,106.9,5.805,546.75,11.11,11.495,163.5,423.0,154.14
2006-09-27,24.06,253.75,62.96,52.21,603.3,348.7,106.9,5.669,542.5,11.17,11.7,161.5,424.25,158.59
2006-09-28,24.37,264.25,62.76,51.41,610.9,342.8,107.5,5.392,552.75,11.55,11.735,163.2,445.5,157.43
2006-09-29,24.24,262.5,62.91,50.45,604.2,346.05,107.65,5.62,547.5,11.75,11.54,163.5,443.0,159.61
2006-10-02,23.94,267.75,61.03,49.72,603.3,342.95,103.55,5.643,545.25,11.32,11.64,163.5,446.0,154.25
2006-10-03,23.67,264.0,58.68,49.37,581.5,328.25,104.25,5.759,542.5,10.89,11.045,162.7,439.5,149.81
2006-10-04,23.8,274.25,59.41,50.16,566.7,320.55,104.45,5.995,555.25,11.16,10.795,167.1,465.0,153.46
2006-10-05,24.06,271.75,60.03,49.69,575.5,330.0,104.5,6.298,565.5,11.14,11.07,169.6,464.0,154.72
2006-10-06,24.22,271.0,59.76,49.09,576.8,338.85,103.9,6.427,564.0,11.07,11.175,167.8,464.0,153.02
2006-10-09,24.99,289.5,59.96,49.06,582.8,341.3,103.05,6.429,574.5,11.48,11.42,170.1,494.0,152.07
2006-10-10,24.53,275.5,58.52,48.7,576.2,337.8,102.85,6.466,560.5,11.61,11.22,166.8,501.0,148.67
2006-10-11,24.5,284.0,57.59,48.38,576.5,341.0,103.05,6.15,562.25,11.09,11.33,167.2,531.0,147.87
2006-10-12,24.89,298.25,57.86,48.93,580.3,338.65,103.3,5.782,579.75,11.13,11.38,173.3,515.5,148.72
2006-10-13,24.93,314.5,58.57,49.01,592.7,341.35,104.05,5.659,591.5,11.13,11.68,179.7,525.5,151.81
2006-10-16,24.93,316.75,59.94,49.18,598.5,358.1,101.9,6.444,589.0,11.71,11.91,178.5,542.5,153.22
2006-10-17,25.68,321.0,60.66,49.2,593.5,349.6,102.45,6.442,600.5,12.58,11.78,180.5,531.0,151.71
2006-10-18,25.94,315.5,59.3,48.33,592.6,349.6,102.25,6.807,604.5,11.59,11.82,179.6,512.5,150.03
2006-10-19,26.54,316.0,60.5,48.75,602.5,350.95,101.85,7.132,608.0,11.59,12.16,178.7,513.0,153.28
2006-10-20,26.17,312.75,59.33,49.21,596.4,346.2,102.05,7.241,606.5,11.71,11.965,180.4,505.0,150.94
2006-10-23,26.56,318.25,58.81,50.02,582.9,345.1,106.85,6.881,617.5,11.8,11.67,182.9,517.0,150.44
2006-10-24,26.64,324.25,59.35,49.57,587.6,341.8,107.15,7.936,623.5,11.69,11.85,185.6,522.5,153.22
2006-10-25,26.58,327.0,61.4,49.92,590.8,340.45,106.85,8.328,622.0,11.9,11.89,185.2,516.75,158.75
2006-10-26,27.04,327.0,60.36,50.6,599.8,340.0,107.6,8.067,627.75,11.82,12.24,186.1,507.5,154.22
2006-10-27,27.5,332.5,60.75,50.79,601.0,340.5,108.0,7.827,635.5,11.79,12.08,187.7,508.5,155.63
2006-10-30,27.27,329.5,58.36,49.36,607.4,335.85,108.0,7.416,653.25,11.45,12.25,191.6,501.0,148.0
2006-10-31,26.83,320.75,58.73,49.28,606.8,334.55,108.25,7.534,644.25,11.55,12.27,189.6,483.0,148.88
2006-11-01,27.47,333.5,58.71,48.78,619.3,324.1,108.65,7.712,658.25,11.5,12.475,193.1,487.5,149.48
2006-11-02,27.5,344.75,57.88,49.18,627.8,329.15,110.55,7.814,661.25,11.53,12.65,195.3,491.5,147.65
2006-11-03,27.68,342.25,59.14,49.21,629.2,332.25,112.45,7.884,662.75,11.31,12.635,195.5,492.5,152.57
2006-11-06,27.54,343.5,60.02,49.92,627.9,333.7,113.2,7.49,662.75,11.75,12.76,196.5,498.0,154.33
2006-11-07,27.67,351.0,58.93,49.89,627.7,336.55,112.95,7.755,667.25,11.58,12.675,197.4,497.0,153.56
2006-11-08,27.72,357.75,59.83,49.52,618.3,324.45,115.75,7.823,678.0,11.96,12.55,201.0,504.0,157.77
2006-11-09,27.71,350.0,61.16,49.83,636.8,330.9,119.2,7.955,669.5,12.18,13.05,198.3,488.0,160.52
2006-11-10,27.69,343.25,59.59,49.09,630.1,308.85,115.85,7.794,662.5,11.85,13.115,195.5,480.5,156.56
2006-11-13,27.99,342.5,58.58,47.83,625.8,307.5,115.15,7.894,657.5,11.67,12.885,191.8,477.0,154.71
2006-11-14,28.66,357.75,60.18,48.56,625.3,308.9,115.8,7.977,671.25,11.67,12.89,194.4,486.5,155.77
2006-11-15,28.39,358.25,60.72,48.69,623.8,309.45,118.15,8.12,663.75,11.79,12.945,192.5,481.5,159.47
2006-11-16,28.33,351.5,58.57,47.88,621.7,304.1,116.5,7.755,656.5,11.53,12.945,190.0,468.75,154.11
2006-11-17,28.28,355.25,58.97,47.4,622.5,305.75,117.95,8.179,660.5,11.35,12.8,190.4,474.0,154.93
2006-11-20,28.72,360.0,58.8,51.19,622.1,304.15,119.75,8.019,667.5,11.49,12.74,191.9,475.0,156.05
2006-11-21,28.88,361.25,60.17,51.63,628.7,311.55,120.1,7.988,673.0,11.48,13.085,192.0,479.75,164.27
2006-11-22,28.87,362.75,59.24,52.12,629.0,311.1,120.15,7.718,674.0,11.47,13.04,192.1,486.25,159.67
2006-11-23,28.87,362.75,59.24,52.12,629.0,311.1,120.15,7.718,674.0,11.47,13.04,192.1,486.25,159.67
2006-11-24,28.89,369.25,59.24,52.12,629.0,311.1,120.15,7.718,684.25,11.47,13.04,194.8,500.0,159.67
2006-11-27,29.5,388.25,60.32,53.1,647.1,321.55,122.65,8.357,688.0,11.81,13.686,198.1,514.0,160.11
